"sep=;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
post_name;post_title;post_status;post_content;post_excerpt;post_author;post_parent;post_date;comment_status;ping_status;post_image;ait-items;ait-locations;subtitle;featuredItem;headerImage;headerHeight;address;latitude;longitude;streetview;telephone;telephoneAdditional@number;email;showEmail;contactOwnerBtn;web;webLinkLabel;displayOpeningHours;openingHoursMonday;openingHoursTuesday;openingHoursWednesday;openingHoursThursday;openingHoursFriday;openingHoursSaturday;openingHoursSunday;openingHoursNote;displaySocialIcons;socialIconsOpenInNewWindow;socialIcons@icon;socialIcons@link;displayGallery;gallery@title;gallery@image;displayFeatures;features@icon;features@text;features@desc
jeff-tyson;Jeff Tyson;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/755164236133826561/djM9OQaE_400x400.jpg;world|journalism|journalist;united-states-regional;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|fa-google-plus;http://twitter.com/jtyson21|https://linkedin.com/in/jeff-m-tyson-8136b56|https://plus.google.com/u//145273849531728126;1;;;0;;;
ken-udagawa;Ken Udagawa;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://www.gravatar.com/avatar/?d=mm&s=256;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;;;1;;;0;;;
sumnima-udas;Sumnima Udas;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/415928646562377728/ye4Hj5C1_400x400.jpeg;world|journalism|journalist;india;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/SumnimaUdasCNN;1;;;0;;;
alexandra-ulmer;Alexandra Ulmer;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/734370370006974464/FcHcLSO5_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/AlexandraUlmer|https://linkedin.com/pub/alexandra-ulmer/9/b1/9b8;1;;;0;;;
eric-umansky;Eric Umansky;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/714275272112078849/YouCASNT_400x400.jpg;world|journalism|journalist;metro-new-york|united-states;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|fa-google-plus|fa-foursquare;http://twitter.com/ericuman|https://facebook.com/ericumansky|http://linkedin.com/pub/3/5ba/279|http://flickr.com/people/16543831@N/|https://plus.google.com/158295118943514432|https://foursquare.com/user/441854;1;;;0;;;
julian-upton;Julian Upton;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/2792834882/a03d5c4f29596f64fe9529253ff97b06_400x400.jpeg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/Julian_Upton;1;;;0;;;
francisco-urreiztieta;Francisco Urreiztieta;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/378800000593188532/f78ae9f60edaf95c3c0848453ea005a8_400x400.jpeg;world|journalism|journalist;united-states;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/FUrreiztieta;1;;;0;;;
johanna-usma;Johanna Usma;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/607221213124042752/N04pmG-1_400x400.jpg;world|journalism|journalist;metro-miami|united-states;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/NotiJohanna|http://linkedin.com/pub/johanna-usma/6/359/7b5/;1;;;0;;;
roxanne-uy;Roxanne Uy;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://www.gravatar.com/avatar/?d=mm&s=256;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;;;1;;;0;;;
stefano-vaccara;Stefano Vaccara;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/647047866989604865/7cA4mzr-_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/StefanoVaccara|https://linkedin.com/in/stefano-vaccara-83a98124;1;;;0;;;
carlos-valdez;Carlos Valdez;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/1431397672/carlos_valdez_ultima_foto_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/cvaldezm;1;;;0;;;
yolanda-valery;Yolanda Valery;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/428930545007878145/cs0V-9pN_400x400.png;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/yolandavalery|https://uk.linkedin.com/in/yolanda-valery-b98a58a2;1;;;0;;;
robin-van-daalen;Robin van Daalen;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/378800000641164086/62ceacf1e44d6751e3362fbc84da21ac_400x400.jpeg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/rvd198|https://linkedin.com/pub/robin-van-daalen/1/247/873;1;;;0;;;
floris-van-straaten;Floris Van Straaten;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://www.gravatar.com/avatar/?d=mm&s=256;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;;;1;;;0;;;
mariana-van-zeller;Mariana van Zeller;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/693824075559411712/-hrPRENi_400x400.jpg;world|journalism|journalist;metro-los-angeles;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/MarianaVZ|https://linkedin.com/in/mariana-van-zeller-4aa89774;1;;;0;;;
luke-vargas;Luke Vargas;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/667570341879947264/KbxQJU9a_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|fa-youtube;http://twitter.com/thecourier|http://linkedin.com/in/lukevargas|http://flickr.com/photos/lukevargas/collections/72157627742431549/|http://youtube.com/playlist?list=PLD5F296EAFB7B25;1;;;0;;;
oliver-varney;Oliver Varney;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/771642817391185921/Z2PeyL-f_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/OliverVarney|https://linkedin.com/pub/oliver-varney/13/625/a37;1;;;0;;;
mariana-diaz-vasquez;Mariana Diaz Vasquez;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/3222095520/76db50c47c31c6390c16c9a6f52fee55_400x400.jpeg;world|journalism|journalist;italy;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-google-plus|fa-youtube;http://twitter.com/marianapax|https://plus.google.com/116946475471791249|http://youtube.com/user/marianadiazvasquez;1;;;0;;;
ralitsa-vassileva;Ralitsa Vassileva;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/656247961429610496/2h9Skkp8_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/RALITSACNN|https://linkedin.com/pub/ralitsa-vassileva/12/a32/276;1;;;0;;;
john-vause;John Vause;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/734646052687642624/6DjD07Qa_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/vausecnn|https://cn.linkedin.com/pub/john-vause/4/499/a12;1;;;0;;;
mathew-veedon;Mathew Veedon;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/1468846630/Veedon_2004_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|fa-google-plus;http://twitter.com/MSVeedon|https://facebook.com/mathew.veedon|https://linkedin.com/pub/mathew-veedon/15/244/536|https://plus.google.com/u//11196236222952187289;1;;;0;;;
tony-velasquez;Tony Velasquez;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/576317583063826432/VGLKf6-O_400x400.jpeg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/KakanTuring|https://facebook.com/tony.velasquez69|https://ph.linkedin.com/pub/tony-velasquez/47/954/872;1;;;0;;;
ravi-velloor;Ravi Velloor;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/735677867980259328/Xcnn9TT9_400x400.jpg;world|journalism|journalist;singapore;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/RaviVelloor|https://facebook.com/velloor|https://linkedin.com/pub/ravi-velloor/8/45/a3;1;;;0;;;
anthony-venditti;Anthony Venditti;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/555391818561355776/2ZxyZNeM_400x400.jpeg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/avendittinyc|https://linkedin.com/in/anthony-venditti-5a5631;1;;;0;;;
eva-vergara;Eva Vergara;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/3162567744/d302319bafd248abf31d8a0acec27b19_400x400.jpeg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/evergaraap|https://linkedin.com/pub/eva-vergara-duran/54/16/769;1;;;0;;;
sonia-verma;Sonia Verma;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/1284174822/Lum_Photo_400x400.jpg;world|journalism|journalist;canada;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/soniaverma|https://linkedin.com/pub/sonia-verma/47/668/118;1;;;0;;;
milena-veselinovic;Milena Veselinovic;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://s3.amazonaws.com/media.muckrack.com/profile/images/112138/milena-veselinovic-1jpg.256x256_q100_crop-smart.jpg;world|journalism|journalist;united-kingdom;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/M_Veselinovic|http://uk.linkedin.com/pub/milena-veselinovic/1a/754/91b;1;;;0;;;
catherine-viette;Catherine Viette;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/709284891121336320/Wy7w3-cm_400x400.jpg;world|journalism|journalist;france;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/cathyruthi|https://linkedin.com/in/catherine-viette-89881;1;;;0;;;
lauren-villagran;Lauren Villagran;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/657762899264278528/AJI-Cgoi_400x400.jpg;world|journalism|journalist;united-states-regional;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/laurenvillagran;1;;;0;;;
adriana-villamarin;Adriana Villamarin;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/378800000629864774/043aedfe66c1b763ac9257fe87577614_400x400.jpeg;world|journalism|journalist;united-states;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/AVillamarin_PI;1;;;0;;;
monica-villamizar;Monica Villamizar;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/726449678842208256/YCYTwxY__400x400.jpg;world|journalism|journalist;brazil|egypt|middle-east|united-kingdom;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|fa-youtube;http://twitter.com/monica_vv|https://facebook.com/monica.villamizar.146|https://linkedin.com/in/monica-villamizar-652684|https://youtube.com/user/monicavv11;1;;;0;;;
mario-villar-sanjurjo;Mario Villar Sanjurjo;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://www.gravatar.com/avatar/?d=mm&s=256;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;;;1;;;0;;;
ryan-villarreal;Ryan Villarreal;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/1743189012/Ryan_Villarrealbwcrop_400x400.jpg;world|journalism|journalist;united-states;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|fa-foursquare;http://twitter.com/crvillarreal|https://facebook.com/christopher.r.villarreal|https://linkedin.com/pub/ryan-villarreal/18/b76/21a|https://foursquare.com/user/9727228;1;;;0;;;
michael-vincent;Michael Vincent;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/583722292842205184/y3SUneaG_400x400.jpg;world|journalism|journalist;australia|united-states;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|;http://twitter.com/MVincentOZ|https://facebook.com/michael.vincent.775;1;;;0;;;
andre-viollaz;Andre Viollaz;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://www.gravatar.com/avatar/?d=mm&s=256;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;;;1;;;0;;;
christophe-vogt;Christophe Vogt;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/378800000542036804/1508388c751553a253cbf71067c409a9_400x400.jpeg;world|journalism|journalist;metro-dc|united-states;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/christophevogt|https://linkedin.com/in/christophe-vogt-67a7a67;1;;;0;;;
rohit-vyas;Rohit Vyas;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/470933680588742657/oOwz8Gu5_400x400.jpeg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter;http://twitter.com/RohitVyasNews;1;;;0;;;
meg-wagner;Meg Wagner;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/755556687117971456/Z97cXNYn_400x400.jpg;world|journalism|journalist;metro-new-york;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/megwagner|https://facebook.com/megwag|https://linkedin.com/in/megwag;1;;;0;;;
giselle-wakatama;Giselle Wakatama;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/697002365472215040/xFtuguZO_400x400.jpg;world|journalism|journalist;australia;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/GiselleWak;1;;;0;;;
daniel-wakin;Daniel Wakin;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/470330164/larry2_400x400.jpg;world|journalism|journalist;metro-new-york;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/danwakin|https://facebook.com/dan.wakin?ref=br_rs|https://linkedin.com/pub/dan-wakin/65/56a/a49;1;;;0;;;
amara-walker;Amara Walker;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/576107371782483968/SYems3vd_400x400.jpeg;world|journalism|journalist;metro-atlanta;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/AmaraCNN|https://facebook.com/amara.sohnwalker|https://linkedin.com/in/amara-walker-31185a3;1;;;0;;;
brian-walker;Brian Walker;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/715585632421031938/_qSy7i1r_400x400.jpg;world|journalism|journalist;united-states;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/BrianWalkerCNN|https://linkedin.com/in/brianwalkeratl|https://flickr.com/people/bwalkercnn;1;;;0;;;
richard-walker;Richard Walker;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/652283844364791808/UysV41mm_400x400.jpg;world|journalism|journalist;germany|metro-dc|united-states;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/rbsw;1;;;0;;;
rick-wallace-2;Rick Wallace;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/2200426882/twitterperiscopelight_400x400.JPG;world|journalism|journalist;australia|japan;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|fa-google-plus|fa-youtube;http://twitter.com/rickwallaceoz|https://facebook.com/rick.wallace.18|https://linkedin.com/in/rickwallaceglobal|https://plus.google.com/u//181338216542884641|https://youtube.com/user/rpwallace;1;;;0;;;
paul-walsh;Paul Walsh;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://www.gravatar.com/avatar/?d=mm&s=256;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;;;1;;;0;;;
kevin-wang;Kevin Wang;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/378800000467869023/071b70815f0d3f1b15ec517c5e1fc170_400x400.jpeg;world|journalism|journalist;united-states;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/KWangESPN;1;;;0;;;
clarissa-ward;Clarissa Ward;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/645950922363928576/tIabrFWl_400x400.jpg;world|journalism|journalist;united-kingdom;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/clarissaward;1;;;0;;;
hazel-ward;Hazel Ward;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/1764767159/IMG_6738_400x400.JPG;world|journalism|journalist;france;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/WardieJerusalem|https://linkedin.com/in/hazel-ward-4b5744;1;;;0;;;
ted-warren;Ted Warren;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/3368638369/dc0c97f298f3a6cc077febac1904a4c9_400x400.jpeg;world|journalism|journalist;united-states-regional;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin;http://twitter.com/edswarren|https://linkedin.com/in/tedswarren;1;;;0;;;
ivan-watson;Ivan Watson;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/490645560/Watson_Afghan_Embed_400x400.jpg;world|journalism|journalist;china;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/IvanCNN;1;;;0;;;
roland-watson;Roland Watson;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/1891196901/Accred_pic-jpg_small_version_400x400.jpg;world|journalism|journalist;united-kingdom;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/rolandwatson66;1;;;0;;;
jonathan-watts;Jonathan Watts;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/587288990434353152/x8Oh26lq_400x400.jpg;world|journalism|journalist;brazil;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|;http://twitter.com/jonathanwatts|https://facebook.com/llamaman;1;;;0;;;
ben-wedeman;Ben Wedeman;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/525229635802374146/fPQmywiV_400x400.jpeg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/bencnn;1;;;0;;;
teo-chian-wei;Teo Chian Wei;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/516465039201423360/e9K1CONE_400x400.jpeg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter;http://twitter.com/TeoChianWei;1;;;0;;;
benjamin-weinthal;Benjamin Weinthal;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/588771084213694464/OJ0QtaUX_400x400.png;world|journalism|journalist;israel;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/BenWeinthal|https://facebook.com/benjamin.weinthal|https://linkedin.com/pub/ben-weinthal/6/75a/b7;1;;;0;;;
michael-weissenstein;Michael Weissenstein;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/731177090817642497/yLeQIGeC_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/mweissenstein|https://linkedin.com/in/michael-weissenstein-68655863;1;;;0;;;
mike-wendling;Mike Wendling;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/661557390723129344/07Py-Xe9_400x400.png;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|fa-foursquare;http://twitter.com/mwendling|https://uk.linkedin.com/pub/mike-wendling/2a/82b/931|https://foursquare.com/user/58437;1;;;0;;;
laurel-wentz;Laurel Wentz;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/469553745613697024/AhQlxQkc_400x400.jpeg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|fa-google-plus;http://twitter.com/laurelwentz|https://facebook.com/laurel.wentz.75|https://linkedin.com/in/laurelwentz|https://plus.google.com/u//1161153687316494865/posts;1;;;0;;;
laura-westbrook;Laura Westbrook;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/628820846908473344/NIdXHDJo_400x400.jpg;world|journalism|journalist;united-kingdom;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/LauraWestbrook|http://uk.linkedin.com/pub/laura-westbrook/3a/348/b13;1;;;0;;;
lucy-westcott;Lucy Westcott;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/693821640904417280/BXtHxR5Q_400x400.jpg;world|journalism|journalist;metro-new-york|united-states;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/lvzwestcott|https://linkedin.com/in/lucy-westcott-13162753;1;;;0;;;
andrew-whitehead;Andrew Whitehead;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/640552285223915520/TrUs9Bak_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter;http://twitter.com/john_pether;1;;;0;;;
hilary-whiteman;Hilary Whiteman;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/484966629323726849/KR9U2KQ1_400x400.jpeg;world|journalism|journalist;china;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/HilaryCNN|https://linkedin.com/in/hilary-whiteman-51214123;1;;;0;;;
jake-whittenberg;Jake Whittenberg;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/771568411990122497/cZfEYNyA_400x400.jpg;world|journalism|journalist;metro-seattle|united-states|united-states-regional;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/jwhittenbergK5|https://facebook.com/JakeWhittenberg/|https://linkedin.com/in/jake-whittenberg-132b91a;1;;;0;;;
michaela-whitton;Michaela Whitton;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://s3.amazonaws.com/media.muckrack.com/profile/images/1313272/1470101_10151695818486618_1934889059_n.jpg.256x256_q100_crop-smart.jpg;world|journalism|journalist;middle-east|united-kingdom;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;;;1;;;0;;;
lara-whyte;Lara Whyte;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/752671067764826112/6Ojo0z3o_400x400.jpg;world|journalism|journalist;united-kingdom;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|fa-foursquare;http://twitter.com/LaraWhyte|https://facebook.com/laradefalkg|https://uk.linkedin.com/in/larawhyte|https://foursquare.com/user/1264837;1;;;0;;;
